Time,1ALTE,1BLTE,1CLTE,2ALTE,3ALTE,3BLTE,3CLTE,4ALTE,4BLTE,4CLTE,5ALTE,5BLTE,5CLTE
2015-11-27 19:30:00.0,85.792489,76.019615,274.587405,0.479527,56.853198,176.814896,6.929549,88.206735,98.320255,143.667797,82.171186,48.122194,66.888637
2015-11-27 19:45:00.0,75.47718,97.981082,103.322404,0.213941,98.832867,70.857781,13.83793,80.691205,51.894631,89.470168,24.62142,55.773581,70.931177
2015-11-27 20:00:00.0,82.127479,91.467309,101.812467,0.00027,43.077293,46.810637,51.30295,16.184452,75.438943,196.278161,18.251248,63.404442,60.671012
2015-11-27 20:15:00.0,32.869721,82.92052,197.458388,0.040398,53.513126,53.563403,29.509592,12.089402,192.625791,109.553031,21.389693,33.343721,53.687781
2015-11-27 20:30:00.0,39.460611,229.620643,139.926938,0.011325,113.174167,52.055769,7.283301,29.26008,37.578961,66.829199,59.901869,68.190185,100.131315
2015-11-27 20:45:00.0,53.054502,85.386291,187.015663,0.261908,75.38054,43.718454,7.459827,52.32685,137.48176,374.960766,20.299119,47.517321,105.340805
2015-11-27 21:00:00.0,162.916213,66.644234,95.469318,0.132158,16.818562,66.511531,89.038425,23.866956,118.579014,213.639202,18.083895,114.939538,71.951987
2015-11-27 21:15:00.0,132.939128,67.12608,68.496621,0.017927,31.416732,21.858749,14.234261,9.173205,68.02822,265.108493,7.135001,34.090637,52.354515
2015-11-27 21:30:00.0,466.166579,46.817535,89.640417,0.143653,42.836166,42.823473,23.22103,24.276607,60.568881,572.078902,13.182054,44.332984,60.814543
2015-11-27 21:45:00.0,297.803136,55.120079,107.676712,0.150574,21.641475,26.955665,7.093842,9.514375,65.51834,680.863493,29.976707,17.057224,35.511082
2015-11-27 22:00:00.0,162.51435,97.009269,69.794397,0.07565,26.99287,38.057907,1.035787,13.402928,62.852854,510.970035,36.562439,75.490313,53.486828
2015-11-27 22:15:00.0,86.010183,56.720867,230.069598,0.00363,111.701864,49.686724,10.413237,44.680028,125.365404,298.378649,53.649388,83.482034,152.931328
2015-11-27 22:30:00.0,27.564032,104.596029,108.055252,0.001241,104.331734,97.692557,9.343947,25.83028,67.753873,376.174449,31.824832,39.496624,19.569274
2015-11-27 22:45:00.0,46.453626,86.871257,90.679658,0.112612,54.765754,196.686875,48.429734,3.991495,105.56373,425.645703,127.018037,45.731687,98.78269
2015-11-27 23:00:00.0,39.772002,94.429223,200.74943,0.000404,31.642948,44.388548,11.081804,23.013798,90.013558,167.727491,45.623857,173.881919,69.326897
2015-11-27 23:15:00.0,59.08031,79.727446,114.822291,0.01567,33.572056,43.080483,41.019198,14.262585,73.069393,174.142929,12.766445,8.454922,17.93589
2015-11-27 23:30:00.0,45.806077,52.724217,181.061344,0.00897,26.741908,387.566742,60.64359,26.785688,51.632812,138.368261,12.758798,23.066481,37.155581
2015-11-27 23:45:00.0,37.038355,69.436038,145.118972,0.004146,55.404001,89.280233,19.992968,7.216833,189.492517,130.701465,17.477014,8.549704,50.342816
2015-11-28 00:00:00.0,32.346315,80.025659,152.655782,0.00026,47.770153,15.867984,27.972447,9.26798,83.151558,81.260768,42.314133,39.825866,101.125213
2015-11-28 00:15:00.0,86.56569,149.094336,198.536715,0,33.832292,38.049654,35.123503,33.45273,73.872066,39.776609,10.019909,47.621055,25.792624
2015-11-28 00:30:00.0,8.862339,115.574241,121.620085,0.000742,16.202048,27.116535,1.291051,12.347875,82.509348,75.76898,20.341761,13.413967,51.031799
2015-11-28 00:45:00.0,5.021154,76.44217,115.145115,0.000755,68.159472,47.42147,2.870527,6.948931,49.441173,156.490824,4.713127,33.034753,36.412733
2015-11-28 01:00:00.0,14.036967,124.972482,51.267628,0.367955,43.592643,85.71705,32.856486,44.94365,96.863371,146.295369,10.845374,19.379281,28.706553
2015-11-28 01:15:00.0,163.448329,44.954618,60.459666,0.000707,21.772427,100.399629,28.365488,3.552383,24.713763,122.255799,11.226514,92.259369,37.674354
2015-11-28 01:30:00.0,164.680687,33.42841,56.751414,5.2e-05,16.535952,48.462497,0.903045,4.590697,13.384419,91.203027,0.374409,56.77633,6.050008
2015-11-28 01:45:00.0,49.437913,47.703095,69.079615,1.991792,18.463792,34.144414,0.235749,11.421208,15.024591,58.11763,5.807089,11.432547,4.448318
2015-11-28 02:00:00.0,8.507566,49.654057,82.090538,0.000364,33.052874,17.717019,0.54066,2.008312,16.309471,94.18866,27.035441,3.079907,11.358717
2015-11-28 02:15:00.0,7.283073,40.57618,18.635771,0.000573,98.652817,13.629181,2.724495,6.799134,45.394676,27.230868,41.348477,14.893289,20.813327
2015-11-28 02:30:00.0,7.89486,110.828153,11.638703,0.000712,28.542088,42.502851,0.44674,2.270021,13.396692,16.696083,1.939213,8.646145,3.106774
2015-11-28 02:45:00.0,6.918577,51.807122,32.4541,0,24.832481,20.375059,1.361434,14.009227,78.08157,27.163165,61.591992,19.071557,15.821228
2015-11-28 03:00:00.0,12.614999,55.345363,43.609761,0.092227,12.36133,30.563882,0.097965,18.079007,45.028825,46.281689,0.149069,39.556547,1.421047
2015-11-28 03:15:00.0,9.748408,33.081827,9.29904,0,44.495715,88.695189,0.210038,0.614571,43.089784,145.74785,7.743121,30.280581,4.261848
2015-11-28 03:30:00.0,4.014745,51.647682,10.464229,0,21.159542,52.816565,0.087476,4.801684,19.667881,47.885859,8.045188,88.023671,14.629408
2015-11-28 03:45:00.0,3.397715,50.681312,23.359692,0,8.397062,96.856526,0.108795,8.894753,11.08893,17.919363,4.285906,10.892496,2.589702
2015-11-28 04:00:00.0,19.800948,14.317418,23.128378,0,14.936208,12.228009,0.150971,4.734296,3.272876,31.78964,0.291945,4.448583,10.815565
2015-11-28 04:15:00.0,2.94267,1.641532,46.611583,0,11.150476,11.352405,0.146992,2.005124,3.252734,35.813391,13.901419,0.914822,3.367345
2015-11-28 04:30:00.0,11.515395,8.026166,193.294322,0.06433,7.331317,12.746514,0.328622,0.375243,7.66235,51.775314,0.707529,1.594615,3.983631
2015-11-28 04:45:00.0,2.644426,4.104602,71.329645,0,11.668145,38.500304,0.169595,7.381582,16.337003,17.097905,18.965492,5.948998,16.356722
2015-11-28 05:00:00.0,4.326132,9.546641,15.570356,0,14.009663,12.110647,0.467003,17.841035,128.921481,4.010286,0.790507,0.335576,5.155008
2015-11-28 05:15:00.0,41.092637,19.813099,26.86686,0,3.326484,119.448581,0.154057,32.248727,31.187109,4.559046,0.18973,0.212232,0.873238
2015-11-28 05:30:00.0,3.27145,4.546862,6.179818,0,3.410604,14.521665,0.894559,58.986966,7.834181,25.108468,0.58904,0.843695,0.637997
2015-11-28 05:45:00.0,4.6032,3.166917,5.363237,0,7.645386,25.092304,0.240148,18.359299,52.428028,45.327627,2.194298,0.453582,0.696327
2015-11-28 06:00:00.0,3.005237,3.789959,2.724976,5.2e-05,9.428699,85.17478,0.23435,14.196569,58.637624,40.091287,2.598279,5.861855,9.96559
2015-11-28 06:15:00.0,9.767604,14.543367,1.514811,0,6.340512,15.288268,2.993867,33.519337,30.77566,22.919543,11.507055,1.438009,7.910844
2015-11-28 06:30:00.0,7.410628,6.628682,8.062753,0.009825,24.878947,13.186375,0.202136,3.67097,2.642687,3.155283,0.393321,28.978414,0.41555
2015-11-28 06:45:00.0,12.662521,0.449724,6.223458,0.017935,13.907832,6.338919,0.34679,1.637003,4.094087,7.343828,1.307559,35.337274,1.778635
2015-11-28 07:00:00.0,25.198084,16.226071,2.662079,0,0.610908,30.515076,2.688657,0.242437,9.618284,14.062529,0.591239,16.907744,1.952942
2015-11-28 07:15:00.0,43.280146,1.357413,22.955322,0.000496,4.834041,15.266407,20.213749,0.907725,91.601422,4.367322,20.688622,7.168338,6.96477
2015-11-28 07:30:00.0,5.660306,8.393738,19.254935,0,4.950023,5.656614,5.799861,1.319798,6.317218,31.067462,6.827874,11.727059,2.426069
2015-11-28 07:45:00.0,22.866237,33.04366,14.798162,0,4.731149,2.681744,10.270889,15.237739,37.775353,44.351711,4.501699,0.742323,4.512494
2015-11-28 08:00:00.0,51.225938,37.233108,22.36455,0,5.577439,26.588818,11.63218,0.718904,30.037866,38.406696,2.026498,1.23531,3.132785
2015-11-28 08:15:00.0,30.879829,8.28881,31.908052,0.000789,5.164661,8.7864,6.566459,4.113054,4.862072,10.248024,46.465281,7.198566,70.666441
2015-11-28 08:30:00.0,10.950555,30.141015,36.881209,0.000153,33.309679,20.907973,2.841228,10.229487,17.62014,40.292045,44.82327,3.640532,9.739524
2015-11-28 08:45:00.0,50.702728,62.976856,12.989785,0.011258,49.843356,45.222805,18.381794,25.128439,18.391616,106.586259,44.151065,40.519787,1.537744
2015-11-28 09:00:00.0,45.261776,18.651808,48.924945,0.000521,28.240414,16.156231,9.189743,2.165465,17.315609,44.658144,2.766383,179.818497,6.482014
2015-11-28 09:15:00.0,9.396873,27.950817,27.452702,0,31.919605,74.596201,20.608531,9.784383,116.664397,50.429307,4.051058,73.482534,29.791086
2015-11-28 09:30:00.0,23.766683,58.202025,37.170122,0.009217,40.341566,58.95254,0.751097,7.225581,45.590065,23.782508,39.451752,56.571759,32.33258
2015-11-28 09:45:00.0,38.484972,60.726515,109.873922,0.000469,79.877536,34.181348,15.689209,25.145243,42.296046,53.708021,6.756531,79.662021,69.411195
2015-11-28 10:00:00.0,67.192659,50.535421,34.559508,0.006359,40.869062,26.721684,17.125807,16.157788,70.055031,47.431577,10.783817,47.590894,60.292961
2015-11-28 10:15:00.0,22.233653,30.090992,140.974169,0.021118,24.189795,38.105045,19.380337,3.405303,58.584305,111.103046,20.806226,68.683971,17.918295
2015-11-28 10:30:00.0,29.77804,54.770785,46.5176,0.098195,56.536343,78.740876,14.923938,11.585419,35.734502,40.831581,21.45244,69.413934,12.192582
2015-11-28 10:45:00.0,53.123361,73.271027,83.493663,0.017579,41.233941,36.350742,21.454723,22.905749,46.753579,60.514443,7.869384,41.074018,21.357376
2015-11-28 11:00:00.0,40.988944,54.612512,150.375757,0.012632,30.474064,37.124539,23.994528,24.873165,152.666516,52.947265,38.653598,101.056053,151.32338
2015-11-28 11:15:00.0,32.341073,54.973888,40.211751,1.054564,13.022177,68.126668,7.533656,18.654212,166.199476,57.052137,57.078985,166.405606,120.963025
2015-11-28 11:30:00.0,81.303587,63.145121,48.702502,0.029506,72.180378,54.757016,7.214052,13.633654,55.457139,59.439278,50.8521,162.478781,13.948695
2015-11-28 11:45:00.0,86.045612,76.490026,31.267313,0.007226,88.652161,51.136093,11.932361,38.609641,34.534304,64.734491,23.263688,42.188865,48.019669
2015-11-28 12:00:00.0,21.579412,39.565941,74.104477,0.112677,93.159915,55.415819,6.945504,42.970942,65.043906,80.380967,19.67079,56.629471,50.63516
2015-11-28 12:15:00.0,96.602875,100.414931,68.944039,0.20927,55.362662,16.54791,19.579289,83.359225,49.400832,130.4359,39.828403,102.909538,38.125097
2015-11-28 12:30:00.0,161.739434,174.577968,113.252191,0.041137,32.502418,27.595293,2.029457,16.37515,36.247857,165.641857,46.94331,44.303833,76.575595
2015-11-28 12:45:00.0,263.322289,221.725183,95.964625,0.016707,250.654506,25.659048,15.119103,24.446555,55.559865,47.854087,40.622117,40.238638,37.569631
2015-11-28 13:00:00.0,270.062261,51.10178,114.827971,0.005581,126.235581,117.753807,12.180593,30.235073,74.169189,109.226206,31.155934,93.195831,32.681289
2015-11-28 13:15:00.0,230.812358,39.488316,209.918982,0.013061,187.677135,86.141685,31.990114,30.856369,54.488688,62.357127,27.576863,192.721904,48.708001
2015-11-28 13:30:00.0,46.486196,34.220202,61.709948,0.014344,113.624448,59.313098,72.285358,10.404909,227.593437,49.372185,10.643333,182.420453,127.196126
2015-11-28 13:45:00.0,148.844073,33.049783,58.182347,0.01624,69.48714,46.967797,38.936051,42.835657,86.059544,58.165976,20.045756,98.672079,29.853583
2015-11-28 14:00:00.0,73.3545,260.124353,53.33385,0.000821,55.414672,43.961904,16.486389,45.042199,48.617888,43.914133,6.731167,50.942122,59.196699
2015-11-28 14:15:00.0,22.466433,37.733254,182.282776,0.004076,25.26605,98.592253,33.090947,16.850664,51.366802,167.661795,23.224022,58.630621,48.034869
2015-11-28 14:30:00.0,43.210107,91.900341,153.945564,0.01883,47.07538,157.090438,6.588627,72.897813,63.563526,34.368767,26.222875,69.396561,40.732929
2015-11-28 14:45:00.0,15.235879,69.020952,84.426875,0.020327,50.071509,145.015888,5.816973,85.262845,78.832571,16.677426,8.449391,66.784139,15.57396
2015-11-28 15:00:00.0,23.261147,47.24908,101.557032,0.000981,72.40061,125.551886,17.034146,28.735417,68.064155,22.263302,10.733821,30.371875,32.124172
2015-11-28 15:15:00.0,44.339596,56.212087,111.254522,0.001136,45.935495,28.836769,13.032583,39.237274,376.456902,9.700894,30.621047,38.416203,34.301396
2015-11-28 15:30:00.0,53.400176,73.038158,135.253673,0.004316,58.182181,31.713789,56.769693,18.357707,535.122278,105.365014,28.85455,25.333107,21.08038
2015-11-28 15:45:00.0,55.498197,103.406238,145.98769,0.062336,199.143494,190.752914,98.750151,28.661576,105.266552,47.192841,18.850722,30.025076,21.254916
2015-11-28 16:00:00.0,77.47484,118.552887,162.834889,0.034784,26.079112,53.325608,39.674579,45.286179,76.976488,78.760596,8.510934,78.359672,26.808378
2015-11-28 16:15:00.0,26.271326,60.36837,219.834227,0.013898,26.349211,46.99777,28.276109,18.072418,118.171404,36.972454,35.044638,53.802363,29.284615
2015-11-28 16:30:00.0,74.215927,35.485758,139.208836,0.003925,91.764656,20.398649,11.70595,50.199806,38.063203,53.591863,11.241521,58.662309,32.026188
2015-11-28 16:45:00.0,66.007193,50.521046,129.55598,0.062294,40.241684,30.793892,83.076265,7.009041,57.5465,143.055525,17.588415,52.452367,62.084995
2015-11-28 17:00:00.0,47.651923,75.519262,110.327222,0.072047,26.826507,77.844622,51.585069,27.063815,86.644517,91.279813,5.41772,46.962848,103.432521
2015-11-28 17:15:00.0,52.618032,33.744529,147.150386,0.02645,41.655559,81.430781,36.250818,87.022838,111.138404,75.150999,62.123542,38.105994,39.649981
2015-11-28 17:30:00.0,46.185241,114.903448,46.527132,0.000724,85.757438,60.116067,58.647152,119.922587,104.988094,55.411367,17.538792,48.500095,46.602585
2015-11-28 17:45:00.0,52.544983,83.229415,65.945325,0.054166,45.728313,55.039864,20.52758,59.297183,77.783816,66.572066,44.027093,59.998793,33.571574
2015-11-28 18:00:00.0,56.472699,75.078328,121.799298,2.80284,83.680591,241.411644,14.688758,118.081984,138.098771,99.357712,13.506965,93.88182,19.34379
2015-11-28 18:15:00.0,29.35532,85.792768,93.062873,0.025051,199.359479,247.829566,19.977049,32.428087,196.341741,148.534708,19.25984,28.355491,21.834831
2015-11-28 18:30:00.0,72.359885,40.8765,115.500561,0.004987,77.853295,232.160541,68.028735,8.234989,65.495942,121.781798,5.548889,47.807532,56.425056
2015-11-28 18:45:00.0,21.577885,90.795843,115.031438,0.008869,11.111855,229.455386,34.9454,11.07407,52.93433,64.339983,17.109539,28.908348,92.199251
2015-11-28 19:00:00.0,100.92095,60.45101,137.294703,0.00525,33.667674,92.383411,184.297147,33.816611,112.013209,82.555423,7.156972,18.538995,108.647443
2015-11-28 19:15:00.0,30.047639,36.259243,81.464012,0.005475,50.45331,53.982067,73.032986,11.791121,78.00163,87.40878,34.540977,15.832085,24.434019
2015-11-28 19:30:00.0,39.528472,46.357163,69.811807,0.041606,41.289368,104.647209,16.161977,3.945972,136.457381,64.908085,17.05987,24.298008,30.516054
2015-11-28 19:45:00.0,49.725289,51.355753,391.10092,0,37.476294,62.299838,24.8582,33.891757,191.812891,76.371756,8.891159,30.730734,74.254271
2015-11-28 20:00:00.0,138.218509,94.619898,268.808501,0.014137,68.862742,74.74315,28.012265,16.263438,166.532326,182.386583,40.139577,75.894022,61.807449
2015-11-28 20:15:00.0,71.979737,102.831626,185.667693,37.0772,117.023053,194.915674,63.049649,97.498804,86.888894,72.652044,155.47187,70.79619,38.370592
2015-11-28 20:30:00.0,86.813614,63.809162,237.817824,0.00637,99.869898,130.695807,25.854053,7.108077,98.746772,83.701051,27.494456,121.542807,65.604581
2015-11-28 20:45:00.0,25.12095,70.505817,211.012235,0.008971,121.768917,104.367442,8.541364,8.386749,77.072106,332.53338,34.636969,63.404726,31.968177
2015-11-28 21:00:00.0,86.854395,81.031069,242.276125,0.070724,92.936134,42.187554,21.716923,43.660552,77.648327,912.871788,16.368832,70.123247,15.068227
2015-11-28 21:15:00.0,43.876588,38.378856,334.138734,0.054311,22.642147,46.364475,6.16183,20.453033,122.690909,770.292995,19.809366,42.094527,14.322407
2015-11-28 21:30:00.0,57.106651,73.569482,316.769782,1.763092,93.585125,46.59813,6.763202,23.23178,57.12757,60.078374,7.640879,52.74051,51.555167
2015-11-28 21:45:00.0,69.078173,191.158125,138.911303,18.900849,35.52747,52.218109,37.577686,28.158908,212.132111,32.61039,5.872186,65.792047,32.526321
2015-11-28 22:00:00.0,77.149771,158.552183,165.34623,0.249652,21.893701,128.100773,11.492503,32.055626,144.582827,53.364453,12.788025,186.752662,23.518367
2015-11-28 22:15:00.0,31.874425,65.306707,210.811701,0.008709,23.260931,149.407522,12.991711,14.670375,101.598014,119.358794,15.547057,148.394226,30.072249
2015-11-28 22:30:00.0,41.490067,73.838668,765.25004,0.148735,8.395655,83.888533,27.862645,39.414483,117.083494,68.844571,66.687698,38.279374,19.916217
2015-11-28 22:45:00.0,43.180284,119.557934,200.436263,0.013783,23.05731,69.264946,16.725736,90.821663,132.906531,55.922667,47.70635,69.472515,43.385039
2015-11-28 23:00:00.0,55.322716,276.515192,264.458813,0.131058,29.355009,107.597326,46.84396,28.636764,61.766727,61.467638,24.785119,20.890068,38.750869
2015-11-28 23:15:00.0,76.018109,675.778104,340.685509,0.009109,34.065087,147.405841,5.333211,10.497772,91.453396,35.370595,6.777671,10.415877,25.121626
2015-11-28 23:30:00.0,72.869633,636.125045,265.927563,0.041661,55.338301,273.915758,2.452561,16.083577,90.857907,43.39637,2.923533,38.785067,17.423644
2015-11-28 23:45:00.0,18.261878,214.0803,215.924546,0.011886,49.219778,226.686455,249.799733,27.352397,79.218554,81.194915,5.897634,38.422554,15.630446
2015-11-29 00:00:00.0,73.819894,221.279302,86.59323,0.013399,32.314051,199.13468,2.328746,12.699375,111.439923,95.025546,12.419556,83.072949,27.75166
2015-11-29 00:15:00.0,25.619903,192.018246,191.15496,0.014017,9.889573,193.602035,1.895763,26.763789,333.030436,139.525103,14.368704,135.763559,18.68476
2015-11-29 00:30:00.0,59.319026,114.925766,158.487478,0.002459,29.083621,224.046352,16.533538,4.354761,73.649503,192.498486,6.981325,33.050776,5.38236
2015-11-29 00:45:00.0,10.405156,139.6341,152.601507,0.017634,41.293735,237.824703,14.211551,27.923987,41.120459,176.049928,2.715438,8.674775,5.766647
2015-11-29 01:00:00.0,45.334826,96.510142,137.925836,0.017426,15.699227,335.593946,22.885316,42.641113,50.215211,100.087812,14.554267,2.522267,4.36125
2015-11-29 01:15:00.0,46.601228,214.665943,275.124365,0,5.38154,238.727816,6.346321,33.254301,32.057369,66.679594,9.263629,69.6109,50.104753
2015-11-29 01:30:00.0,62.837015,101.105417,68.451301,0.015103,4.607316,49.764181,24.872352,22.924365,44.283142,29.37714,1.63274,49.267709,5.751026
2015-11-29 01:45:00.0,10.406611,89.462947,53.201224,0,12.584472,108.799644,27.957282,3.000654,17.545097,68.781539,3.716208,3.881198,16.427439
2015-11-29 02:00:00.0,125.643641,142.694311,110.782281,0.005885,5.664237,129.004632,40.189936,2.975588,42.888952,25.932577,2.388748,3.98539,2.209157
2015-11-29 02:15:00.0,19.756266,114.836689,141.018623,0.012682,15.643148,106.255215,8.106453,7.504319,64.899482,14.120962,5.650456,12.960441,9.808403
2015-11-29 02:30:00.0,4.728739,106.773253,123.250812,5.202198,28.168894,102.71215,1.791872,9.447284,95.222078,3.079827,3.871524,10.351892,3.615198
2015-11-29 02:45:00.0,5.01476,131.006897,27.706387,0.029154,10.686,152.601193,0.881261,2.917572,132.132709,34.509104,34.720828,88.839538,4.654601
2015-11-29 03:00:00.0,27.349649,44.090337,85.331735,0.012754,33.27152,177.700381,2.090336,7.701215,20.374796,29.393238,8.347886,11.957827,59.136553
2015-11-29 03:15:00.0,30.468044,61.465723,60.192338,0.027655,39.376184,142.162405,0.572434,5.609347,156.47049,45.260299,2.266586,16.563009,22.96377
2015-11-29 03:30:00.0,7.091823,55.445711,78.015148,0.008539,23.527752,123.607624,0.829904,3.76676,44.281262,9.145245,5.336835,5.4075,13.758371
2015-11-29 03:45:00.0,4.8602,13.993236,18.489703,0.016248,12.392644,57.973783,0.197507,14.042777,15.041451,21.39729,3.819028,4.830784,3.522433
2015-11-29 04:00:00.0,9.240701,24.068611,23.280742,0.01123,14.542251,72.098086,0.668421,50.042636,2.852514,33.076221,4.821978,5.621865,7.111091
2015-11-29 04:15:00.0,2.065777,62.461231,13.08917,0.028126,0.212934,66.437796,8.456275,1.694191,25.612939,21.531219,0.76834,6.063653,8.19773
2015-11-29 04:30:00.0,4.256366,10.526036,14.624188,0.006691,6.403028,55.386377,3.758917,3.133803,15.90746,4.179836,1.644871,21.303025,3.256802
2015-11-29 04:45:00.0,17.413043,42.563573,33.94379,0.007869,5.392548,41.012844,1.821765,3.943819,38.337408,10.097852,2.822455,1.61418,1.849942
2015-11-29 05:00:00.0,22.304952,10.044845,9.252242,0.007797,2.216554,21.036808,0.709314,3.210189,66.958674,18.93137,5.621174,1.32213,0.813135
2015-11-29 05:15:00.0,1.805872,5.349574,12.372299,0.006917,10.481025,38.262547,0.091929,28.413746,56.541772,72.353142,10.015907,9.938047,37.661032
2015-11-29 05:30:00.0,1.697279,1.319142,5.345223,0.006354,4.772852,26.064897,0.717419,0.237591,49.456018,112.241343,7.770956,9.317862,2.930913
2015-11-29 05:45:00.0,3.697772,43.885504,17.300021,0.006283,4.62698,47.423141,0.139817,2.199355,124.589905,64.883859,5.850218,1.996626,17.647459
2015-11-29 06:00:00.0,19.619281,2.779539,15.519308,0.009009,35.045068,5.871884,0.571648,4.277734,24.07062,15.173111,7.355439,23.407667,3.24834
2015-11-29 06:15:00.0,18.714761,25.60133,10.508302,0.006282,0.721846,8.864843,8.048565,0.386061,2.348251,3.251271,27.514237,2.640095,3.15602
2015-11-29 06:30:00.0,1.647208,26.039424,9.32709,0.008305,1.915673,1.023491,8.986927,0.901228,3.737468,12.951528,126.371592,0.486277,0.316486
2015-11-29 06:45:00.0,1.155897,2.832398,4.50337,0.00465,2.011965,24.934171,3.967293,0.184925,12.973447,14.903729,27.588088,1.568695,13.648093
2015-11-29 07:00:00.0,8.093316,19.919274,10.005887,0.420367,24.729932,20.315826,34.492435,4.634937,48.142109,3.174705,0.298167,0.331954,1.870288
2015-11-29 07:15:00.0,1.284729,3.026604,93.194027,0.003795,2.552379,22.099806,5.376915,2.434522,33.857268,2.589116,1.762645,2.251238,2.143598
2015-11-29 07:30:00.0,3.347605,6.469175,3.451344,0.001448,34.195918,1.478293,9.231279,0.446203,90.157469,15.662669,0.999342,3.567994,5.316146
2015-11-29 07:45:00.0,2.347068,11.177197,8.75265,0.003713,40.902673,7.338359,13.677913,0.104481,11.270656,24.918479,0.558617,16.84638,3.908942
2015-11-29 08:00:00.0,2.671342,25.757949,10.708959,0.000356,34.179586,17.622406,20.314745,0.237899,7.195526,6.191269,5.007349,0.33702,21.755664
2015-11-29 08:15:00.0,2.524464,71.60841,12.705704,0.106608,29.661171,25.743045,35.049881,1.856296,18.926068,15.354796,3.719751,9.564589,4.343071
2015-11-29 08:30:00.0,2.548153,23.657188,90.571272,0.002132,27.883861,8.329465,22.814841,62.74152,45.64349,12.064897,5.279182,4.535279,12.42705
2015-11-29 08:45:00.0,4.591897,8.303234,78.556003,0.000365,1.878914,17.046768,13.570217,31.709086,197.478809,17.49567,6.064704,15.014908,3.98274
2015-11-29 09:00:00.0,11.436649,8.496124,68.782904,0,12.991319,27.63172,8.556568,1.248085,188.504267,22.502673,3.908136,28.39804,12.724015
2015-11-29 09:15:00.0,22.297962,4.803792,40.205461,0,18.374438,18.578443,10.572765,14.480467,14.65737,78.421955,4.237223,21.835391,13.921119
2015-11-29 09:30:00.0,3.731474,15.459591,24.725231,0,23.137732,4.430531,30.520817,9.544994,18.24224,75.03164,0.515524,38.293632,46.092849
2015-11-29 09:45:00.0,13.303679,27.460161,56.789419,0.009673,35.417725,25.615316,22.208425,14.688017,39.238375,86.315025,3.842825,10.302125,12.388588
2015-11-29 10:00:00.0,58.214089,31.848415,28.887105,0.003667,19.946227,23.54583,3.672082,17.771363,73.079292,60.081664,12.001419,14.380609,35.745191
2015-11-29 10:15:00.0,11.555047,116.334341,100.479628,0,7.185083,24.546131,24.974336,51.29137,157.881485,93.825309,3.728208,76.659591,29.623089
2015-11-29 10:30:00.0,4.410586,57.40028,61.094015,0.002301,14.893767,39.191805,24.597003,10.664807,19.030471,70.303586,11.855792,44.508439,33.606426
2015-11-29 10:45:00.0,13.364977,77.223325,38.174447,7.2e-05,15.909787,74.780168,44.633121,24.444795,88.474639,91.620778,3.763656,31.696353,76.947193
2015-11-29 11:00:00.0,41.886577,49.711445,42.503864,0.00031,61.249003,30.44268,130.880045,20.426091,54.061004,89.096018,18.05483,50.846774,61.213215
2015-11-29 11:15:00.0,39.299086,46.151172,81.275533,0,130.386966,28.148119,17.846861,10.169983,47.079137,83.925998,16.998171,22.662467,30.912756
2015-11-29 11:30:00.0,65.032589,67.012516,143.958102,0,125.814917,96.184539,6.275044,24.314692,241.373011,23.427877,18.63568,62.422933,121.177577
2015-11-29 11:45:00.0,63.774966,29.265263,154.38805,0.000196,70.554871,56.890692,47.650308,20.755987,63.093405,101.927063,18.991033,39.975823,20.811399
2015-11-29 12:00:00.0,50.295553,36.565601,187.61067,0.002799,86.76891,14.572992,86.284706,21.634997,143.137314,58.201606,38.426297,50.736804,36.8918
2015-11-29 12:15:00.0,23.131909,107.100959,103.201593,0.40175,50.656078,16.017607,95.75112,27.177062,59.626281,51.217502,27.744412,47.786298,70.178374
2015-11-29 12:30:00.0,31.757609,127.565723,123.557795,0.007372,27.709417,28.80795,30.683328,23.806896,68.27394,17.057127,16.20674,40.649198,31.151557
2015-11-29 12:45:00.0,70.23097,64.928119,345.487836,1.352112,64.810431,24.786405,86.668319,38.761154,23.725276,43.995075,3.321033,47.904675,46.277287
2015-11-29 13:00:00.0,55.955619,9.520725,227.044217,0.724937,42.8909,53.635076,67.441646,16.329661,60.513691,58.825677,6.034336,49.392408,43.362222
2015-11-29 13:15:00.0,34.606896,17.986368,81.24523,0.000105,169.963846,37.664314,55.704414,35.26366,88.330339,22.000662,7.550604,80.599901,40.888877
2015-11-29 13:30:00.0,156.644146,33.398512,38.514747,0.000478,101.026709,18.62605,39.246716,24.133612,30.840948,29.073088,43.908553,22.2302,52.58028
2015-11-29 13:45:00.0,47.770549,33.675235,150.574005,0.01059,117.883444,31.666134,12.257637,29.72761,15.649905,85.139083,12.430621,57.796499,22.911506
2015-11-29 14:00:00.0,49.437174,88.264922,181.000272,0.06067,64.847719,13.002569,33.41456,15.927323,36.891378,72.767522,31.119633,57.958746,26.02329
2015-11-29 14:15:00.0,36.155513,12.523912,114.565912,0.006983,59.031731,42.245982,17.622016,9.126742,60.36753,65.260812,10.725514,39.495507,38.72883
2015-11-29 14:30:00.0,27.923123,38.655461,254.729405,0.000733,155.177486,22.910656,14.20197,51.138203,240.159259,72.726561,10.379241,33.234024,5.345213
2015-11-29 14:45:00.0,50.860073,120.30159,101.79515,0.426972,154.131808,18.846983,156.274882,29.629844,32.656143,72.538284,19.602526,42.271974,39.0419
